#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2
mode,1.346190476190479,1,81,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,1.3622448979591868,1,82,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,1.3623582766439941,2,82,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,11,66,0,10,0,0
aVC,1.378934240362815,1,83,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,1.3790702947845839,2,83,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,10,66,0,10,0,0
aVC,1.3955782312925205,1,84,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,1.4122675736961487,1,85,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,1.4124036281179175,2,85,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,9,66,0,10,0,0
aVC,1.428956916099777,1,86,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,1.4290929705215458,2,86,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,8,66,0,10,0,0
aVC,1.4456689342403668,1,87,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,1.4458049886621356,2,87,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,7,66,0,10,0,0
aVC,1.4638775510204123,1,88,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
fCA,1.4639229024943352,2,88,,,,,,,,,1,,,,,,,,,,,,64,2,8,171,7,66,0,10,0,0
fCB,1.4639682539682581,2,88,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,7,66,0,10,0,0
aVC,1.464013605442181,2,88,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,13,66,0,10,0,0
wNC,1.4640816326530655,0,88,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,1.4640816326530655,1,88,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,9,66,0,10,0,0
wNC,1.4640816326530655,2,88,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,66,0,10,0,0
aVC,1.4788888888888931,2,89,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,12,66,0,10,0,0
mode,1.4788888888888931,1,89,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,66,0,10,0,0
aVC,1.495351473922907,2,90,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,11,66,0,10,0,0
aVC,1.5120634920634966,2,91,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,66,0,10,0,0
aVC,1.54539682539683,2,93,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,66,0,10,0,0
aVC,1.562086167800458,2,94,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,66,0,10,0,0
aVC,1.5787755102040861,2,95,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,66,0,10,0,0
fCA,1.5964172335600952,1,96,,,,,,,,,0,,,,,,,,,,,,208,1,0,187,9,66,0,10,0,0
fCB,1.5964399092970567,1,96,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,9,66,0,10,0,0
aVC,1.5964852607709796,1,96,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,66,0,10,0,0
aVC,1.5966213151927484,2,96,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,66,0,10,0,0
ePL,1.5967120181405943,0,96,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,0,10,0,0
ePL,1.5967120181405943,1,96,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,0,10,0,0
ePL,1.5967120181405943,2,96,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,0,10,0,0
evM,1.5967573696145172,0,96,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,10,0,0
evM,1.5967573696145172,1,96,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,10,0,0
evM,1.5967573696145172,2,96,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,10,0,0
evS,1.5968253968254016,0,96,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,1.5968253968254016,1,96,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,1.5968253968254016,2,96,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
mode,1.596938775510209,1,96,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,1.612312925170073,1,97,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,1.612358276643996,1,97,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,1.6124943310657647,2,97,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,1.6289569160997783,1,98,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,1.6290929705215471,2,98,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,1.6456689342403679,1,99,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,1.6458049886621366,2,99,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,1.6623356009070345,1,100,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,1.6787981859410481,2,101,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,1.6954875283446762,2,102,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,1.7121995464852657,2,103,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
fCA,1.730657596371887,1,104,,,,,,,,,0,,,,,,,,,,,,208,8,0,187,18,0,3,9,0,0
fCB,1.73070294784581,1,104,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
aVC,1.7308616780045403,2,104,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
evS,1.7310657596371932,0,104,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,1.7310657596371932,1,104,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,1.7310657596371932,2,104,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
mode,1.7311791383220005,1,104,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,1.7458276643990982,1,105,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,1.7458730158730211,1,105,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,1.74600907029479,2,105,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,1.7625623582766494,1,106,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,1.7626984126984182,2,106,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,1.7792743764172392,1,107,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,1.779410430839008,2,107,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,1.795941043083906,1,108,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,1.8124036281179197,2,109,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,1.8290929705215477,2,110,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,1.8458049886621373,2,111,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
fCA,1.8634920634920693,1,112,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,18,0,3,9,0,0
fCB,1.8635374149659922,1,112,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
fCA,1.863628117913838,2,112,,,,,,,,,1,,,,,,,,,,,,160,5,0,187,7,0,3,9,0,0
fCB,1.863673469387761,2,112,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,7,0,3,9,0,0
aVC,1.863718820861684,2,112,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,0,3,9,0,0
ePL,1.8638095238095298,0,112,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,1.8638095238095298,1,112,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,1.8638095238095298,2,112,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,3,9,0,0
evM,1.8638548752834527,0,112,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,1.8638548752834527,1,112,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,1.8638548752834527,2,112,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,9,0,0
evS,1.8639002267573757,0,112,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,1.8639002267573757,1,112,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,1.8639002267573757,2,112,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,10,0,0
mode,1.8640362811791444,1,112,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,1.8795691609977385,1,113,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,1.8797052154195073,2,113,,,,,,,,,1,,,,,,,,,,,,160,2,0,185,12,66,0,10,0,0
wNC,1.8797959183673532,0,113,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,1.8797959183673532,1,113,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,1.8797959183673532,2,113,,,,,,,,,1,,,,,,,,,,,,160,2,8,185,12,66,0,10,0,0
mode,1.879931972789122,1,113,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,1.895963718820868,1,114,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,1.8960997732426368,2,114,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,11,66,0,10,0,0
aVC,1.9126757369614575,1,115,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,1.9127891156462649,2,115,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,10,66,0,10,0,0
aVC,1.9293197278911627,1,116,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,1.9460090702947908,1,117,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,1.9461451247165595,2,117,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,9,66,0,10,0,0
aVC,1.9626984126984188,1,118,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,1.9628117913832261,2,118,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,8,66,0,10,0,0
aVC,1.979387755102047,1,119,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,1.9795238095238157,2,119,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,7,66,0,10,0,0
fCA,1.9969160997732487,1,120,,,,,,,,,2,,,,,,,,,,,,0,1,8,171,4,66,0,10,0,0
fCB,1.9969614512471716,1,120,,,,,,,,,2,,,,,,,,,,,,0,10,8,171,4,66,0,10,0,0
aVC,1.9970068027210945,1,120,,,,,,,,,2,,,,,,,,,,,,0,10,8,171,10,66,0,10,0,0
fCA,1.9970521541950175,2,120,,,,,,,,,1,,,,,,,,,,,,64,2,8,171,7,66,0,10,0,0
fCB,1.997074829931979,2,120,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,7,66,0,10,0,0
aVC,1.9971201814059019,2,120,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,13,66,0,10,0,0
wNC,1.9972108843537477,0,120,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,1.9972108843537477,1,120,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,10,66,0,10,0,0
wNC,1.9972108843537477,2,120,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,66,0,10,0,0
mode,1.9973469387755165,1,120,,,,,,,,,3,,,,,,,,,,,,0,10,0,169,10,66,0,10,0,0
aVC,2.012902494331072,1,121,,,,,,,,,3,,,,,,,,,,,,0,10,0,169,8,66,0,10,0,0
aVC,2.013038548752841,2,121,,,,,,,,,1,,,,,,,,,,,,64,5,0,169,12,66,0,10,0,0
mode,2.0132653061224555,1,121,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,8,66,0,10,0,0
aVC,2.02927437641724,2,122,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,11,66,0,10,0,0
aVC,2.0459863945578296,2,123,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,10,66,0,10,0,0
aVC,2.079523809523816,1,125,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,7,66,0,10,0,0
aVC,2.0796598639455848,2,125,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,9,66,0,10,0,0
aVC,2.096031746031753,2,126,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,8,66,0,10,0,0
aVC,2.1127210884353813,2,127,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,7,66,0,10,0,0
fCA,2.131723356009078,1,128,,,,,,,,,2,,,,,,,,,,,,208,10,0,171,7,66,0,10,0,0
fCB,2.1317460317460393,1,128,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,7,66,0,10,0,0
aVC,2.131791383219962,1,128,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,66,0,10,0,0
aVC,2.131927437641731,2,128,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,66,0,10,0,0
ePL,2.132018140589577,0,128,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,0,0,10,0,0
ePL,2.132018140589577,1,128,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,0,0,10,0,0
ePL,2.132018140589577,2,128,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,0,0,10,0,0
evM,2.1320634920634998,0,128,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,0,3,10,0,0
evM,2.1320634920634998,1,128,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,0,3,10,0,0
evM,2.1320634920634998,2,128,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,0,3,10,0,0
evS,2.1321088435374227,0,128,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,0,3,9,0,0
evS,2.1321088435374227,1,128,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,0,3,9,0,0
evS,2.1321088435374227,2,128,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,0,3,9,0,0
mode,2.1322448979591915,1,128,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,2.146349206349215,1,129,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,2.146394557823138,1,129,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,2.1465306122449066,2,129,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,2.1630839002267663,1,130,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,2.163219954648535,2,130,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,2.179773242630395,1,131,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,2.179931972789125,2,131,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,2.1964625850340234,1,132,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,2.2634467120181503,1,136,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
mode,2.2637868480725722,1,136,,,,,,,,,2,,,,,,,,,,,,0,8,0,171,9,0,3,9,0,0
aVC,2.279591836734704,2,137,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,9,0,3,9,0,0
mode,2.279591836734704,1,137,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
aVC,2.296031746031756,2,138,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,2.312721088435384,2,139,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
mode,2.3303174603174703,1,140,,,,,,,,,2,,,,,,,,,,,,0,8,0,175,9,0,3,9,0,0
mode,2.3303174603174703,2,140,,,,,,,,,0,,,,,,,,,,,,64,5,0,175,7,0,3,9,0,0
aVC,2.3461451247165632,2,141,,,,,,,,,0,,,,,,,,,,,,64,5,0,175,6,0,3,9,0,0
mode,2.3461451247165632,1,141,,,,,,,,,0,,,,,,,,,,,,0,8,0,191,9,0,3,9,0,0
aVC,2.3626077097505767,2,142,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,5,0,3,9,0,0
aVC,2.3792970521542047,2,143,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,4,0,3,9,0,0
fCA,2.3970748299319826,1,144,,,,,,,,,0,,,,,,,,,,,,176,8,0,191,9,0,3,9,0,0
fCB,2.3971201814059055,1,144,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,9,0,3,9,0,0
aVC,2.3971655328798285,1,144,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,0,3,9,0,0
fCA,2.3972108843537514,2,144,,,,,,,,,0,,,,,,,,,,,,160,5,0,191,4,0,3,9,0,0
fCB,2.397233560090713,2,144,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,4,0,3,9,0,0
aVC,2.397278911564636,2,144,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,13,0,3,9,0,0
ePL,2.397392290249443,0,144,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,66,3,9,0,0
ePL,2.397392290249443,1,144,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,66,3,9,0,0
ePL,2.397392290249443,2,144,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,13,66,3,9,0,0
evM,2.397437641723366,0,144,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,66,0,9,0,0
evM,2.397437641723366,1,144,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,66,0,9,0,0
evM,2.397437641723366,2,144,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,13,66,0,9,0,0
evS,2.397482993197289,0,144,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,66,0,10,0,0
evS,2.397482993197289,1,144,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,66,0,10,0,0
evS,2.397482993197289,2,144,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,13,66,0,10,0,0
mode,2.3975963718820963,1,144,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
mode,2.3975963718820963,2,144,,,,,,,,,1,,,,,,,,,,,,160,2,0,185,13,66,0,10,0,0
aVC,2.4132426303854984,1,145,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,2.4133560090703057,2,145,,,,,,,,,1,,,,,,,,,,,,160,2,0,185,12,66,0,10,0,0
wNC,2.4134467120181515,0,145,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,2.4134467120181515,1,145,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,2.4134467120181515,2,145,,,,,,,,,1,,,,,,,,,,,,160,2,8,185,12,66,0,10,0,0
mode,2.4135827664399203,1,145,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,2.429637188208628,1,146,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,2.429750566893435,2,146,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,11,66,0,10,0,0
aVC,2.4463265306122564,1,147,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,2.446462585034025,2,147,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,10,66,0,10,0,0
aVC,2.462970521541962,1,148,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,2.4796598639455905,1,149,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,2.496349206349219,1,150,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,2.5130385487528475,1,151,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,2.5300000000000127,1,152,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
wNC,2.530204081632666,0,152,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,2.530204081632666,1,152,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,9,66,0,10,0,0
wNC,2.530204081632666,2,152,,,,,,,,,1,,,,,,,,,,,,160,2,0,171,10,66,0,10,0,0
aVC,2.546235827664412,2,153,,,,,,,,,1,,,,,,,,,,,,160,2,0,171,9,66,0,10,0,0
mode,2.546235827664412,1,153,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,66,0,10,0,0
aVC,2.5626984126984254,2,154,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,8,66,0,10,0,0
aVC,2.5793877551020534,2,155,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,7,66,0,10,0,0
mode,2.5962811791383347,2,156,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,7,66,0,10,0,0
aVC,2.6127437641723485,2,157,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,6,66,0,10,0,0
aVC,2.6294331065759766,2,158,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,5,66,0,10,0,0
aVC,2.6461224489796047,2,159,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,4,66,0,10,0,0
fCA,2.6639002267573826,1,160,,,,,,,,,0,,,,,,,,,,,,208,1,0,191,9,66,0,10,0,0
fCB,2.6639455782313055,1,160,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,9,66,0,10,0,0
aVC,2.6639909297052284,1,160,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,66,0,10,0,0
fCA,2.6640362811791514,2,160,,,,,,,,,0,,,,,,,,,,,,64,2,0,191,4,66,0,10,0,0
fCB,2.6640816326530743,2,160,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,4,66,0,10,0,0
aVC,2.664126984126997,2,160,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,13,66,0,10,0,0
ePL,2.664217687074843,0,160,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,0,0,10,0,0
ePL,2.664217687074843,1,160,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,0,0,10,0,0
ePL,2.664217687074843,2,160,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,13,0,0,10,0,0
evM,2.664263038548766,0,160,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,0,3,10,0,0
evM,2.664263038548766,1,160,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,0,3,10,0,0
evM,2.664263038548766,2,160,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,13,0,3,10,0,0
evS,2.664308390022689,0,160,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,0,3,9,0,0
evS,2.664308390022689,1,160,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,0,3,9,0,0
evS,2.664308390022689,2,160,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,13,0,3,9,0,0
mode,2.6644444444444577,1,160,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
mode,2.6644444444444577,2,160,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,13,0,3,9,0,0
fCA,2.6797278911564764,1,161,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,2.6797732426303993,1,161,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,2.679909297052168,2,161,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,2.696462585034028,1,162,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,2.6965986394557966,2,162,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,2.7131519274376563,1,163,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,2.713287981859425,2,163,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,2.7298185941043234,1,164,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,2.746281179138337,2,165,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,2.762970521541965,2,166,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,2.7796825396825544,2,167,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
fCA,2.7973242630385635,1,168,,,,,,,,,0,,,,,,,,,,,,208,8,0,187,18,0,3,9,0,0
fCB,2.7973696145124864,1,168,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
aVC,2.7975283446712167,2,168,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
evS,2.79773242630387,0,168,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,2.79773242630387,1,168,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,2.79773242630387,2,168,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
mode,2.797845804988677,1,168,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,2.8132199546485412,1,169,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,2.813265306122464,1,169,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,2.813401360544233,2,169,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,2.8299546485260927,1,170,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,2.8300907029478615,2,170,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,2.8466666666666827,1,171,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,2.8468027210884514,2,171,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,2.8633333333333497,1,172,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,2.879795918367363,2,173,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
