#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,f1Ctrl,f2Ctrl,vCtrl,enCtrl
enBit,14.783174603174475,1,887,1,0,2,2,266,266,4,g+,0,1,0,1,0,{},{},{},{},31,112,1,10,1,2,0
enBit,14.783582766439773,1,888,0,1,2,2,266,266,4,g+,1,1,0,1,0,{},{},{},{},31,112,1,10,1,2,31
enBit,14.783628117913695,1,888,0,0,2,2,266,266,4,g+,0,1,0,1,0,{},{},{},{},31,112,1,10,1,2,0
enBit,14.784036281178993,1,888,4,0,2,2,266,266,4,g+,1,1,0,1,0,{},{},{},{},31,112,1,10,1,2,31
f1Ctrl,14.85854875283432,1,892,5,4,2,2,282,266,4,g+,1,1,0,1,0,{},{},{},{},31,112,1,26,1,2,31
f1Ctrl,14.942630385487378,1,897,5,5,2,2,298,282,4,g,1,1,0,1,-1,{},{},{},{},31,112,1,42,1,2,31
f1Ctrl,15.026281179138174,1,902,0,5,8,2,450,298,4,f+,1,1,0,1,0,{},{},{},{},31,112,1,194,1,8,31
enBit,15.026507936507787,1,902,0,0,8,2,450,450,3,b,0,1,0,2,0,{},{},{},{},31,112,1,194,1,8,0
enBit,15.026916099773086,1,902,1,0,8,8,450,450,3,b,1,1,-2,2,0,{},{},{},{},31,64,2,194,1,8,31
vCtrl,15.04215419501118,1,903,1,{},6,{},450,450,3,b,1,1,-1,3,0,{},{},{},{},31,64,2,194,1,6,31
vCtrl,15.0590249433105,1,904,3,{},5,{},450,450,3,b,1,1,-1,4,0,{},{},{},{},31,64,2,194,1,5,31
vCtrl,15.109977324262879,1,907,15,{},4,{},450,450,3,b,1,1,0,5,1,{},{},{},{},31,64,2,194,1,4,31
f1Ctrl,15.35954648526061,1,922,1,20,8,8,426,450,3,b,1,1,-2,5,0,{},{},{},{},31,64,2,170,1,8,31
vCtrl,15.375918367346777,1,923,1,{},6,{},426,426,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,170,1,6,31
vCtrl,15.392426303854714,1,924,3,{},5,{},426,426,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,170,1,5,31
vCtrl,15.443446712017979,1,927,15,{},4,{},426,426,4,c,1,1,0,5,0,{},{},{},{},31,64,2,170,1,4,31
f1Ctrl,15.692335600906862,1,942,1,20,8,4,378,426,4,c,1,1,-2,5,0,{},{},{},{},31,64,2,122,1,8,31
vCtrl,15.708752834466953,1,943,1,{},6,{},378,378,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,122,1,6,31
vCtrl,15.725487528344505,1,944,3,{},5,{},378,378,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,122,1,5,31
vCtrl,15.776371882086005,1,947,15,{},4,{},378,378,4,d,1,1,0,5,0,{},{},{},{},31,64,2,122,1,4,31
f1Ctrl,16.026598639455617,1,962,1,20,8,4,338,378,4,d,1,1,-2,5,0,{},{},{},{},31,64,2,82,1,8,31
vCtrl,16.04238095238079,1,963,1,{},6,{},338,338,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,82,1,6,31
vCtrl,16.05877551020392,1,964,3,{},5,{},338,338,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,82,1,5,31
vCtrl,16.110136054421602,1,967,35,{},4,{},338,338,4,e,1,1,0,5,0,{},{},{},{},31,64,2,82,1,4,31
f1Ctrl,16.692517006802543,1,1002,1,40,8,4,426,338,4,e,1,1,-2,5,0,{},{},{},{},31,64,2,170,1,8,31
vCtrl,16.708911564625673,1,1003,1,{},6,{},426,426,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,170,1,6,31
vCtrl,16.725374149659686,1,1004,3,{},5,{},426,426,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,170,1,5,31
vCtrl,16.77612244897941,1,1007,35,{},4,{},426,426,4,c,1,1,0,5,0,{},{},{},{},31,64,2,170,1,4,31
f1Ctrl,17.35984126984109,1,1042,1,40,8,4,338,426,4,c,1,1,-2,5,0,{},{},{},{},31,64,2,82,1,8,31
vCtrl,17.376009070294607,1,1043,1,{},6,{},338,338,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,82,1,6,31
vCtrl,17.392018140589393,1,1044,3,{},5,{},338,338,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,82,1,5,31
vCtrl,17.444671201813875,1,1047,35,{},4,{},338,338,4,e,1,1,0,5,0,{},{},{},{},31,64,2,82,1,4,31
f1Ctrl,18.025464852607513,1,1082,1,40,8,4,378,338,4,e,1,1,-2,5,0,{},{},{},{},31,64,2,122,1,8,31
vCtrl,18.041882086167604,1,1083,1,{},6,{},378,378,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,122,1,6,31
vCtrl,18.05857142857123,1,1084,3,{},5,{},378,378,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,122,1,5,31
vCtrl,18.109319727890956,1,1087,35,{},4,{},378,378,4,d,1,1,0,5,-1,{},{},{},{},31,64,2,122,1,4,31
f1Ctrl,18.692857142856937,1,1122,1,40,8,4,450,378,4,d,1,1,-2,5,0,{},{},{},{},31,64,2,194,1,8,31
vCtrl,18.708571428571222,1,1123,1,{},6,{},450,450,3,b,1,1,-1,3,0,{},{},{},{},31,64,2,194,1,6,31
vCtrl,18.724988662131313,1,1124,3,{},5,{},450,450,3,b,1,1,-1,4,0,{},{},{},{},31,64,2,194,1,5,31
vCtrl,18.77659863945557,1,1127,35,{},4,{},450,450,3,b,1,1,0,5,1,{},{},{},{},31,64,2,194,1,4,31
f1Ctrl,19.358775510203856,1,1162,1,40,8,4,426,450,3,b,1,1,-2,5,0,{},{},{},{},31,64,2,170,1,8,31
vCtrl,19.375124716553064,1,1163,1,{},6,{},426,426,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,170,1,6,31
vCtrl,19.391587301587077,1,1164,3,{},5,{},426,426,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,170,1,5,31
vCtrl,19.44226757369592,1,1167,35,{},4,{},426,426,4,c,1,1,0,5,0,{},{},{},{},31,64,2,170,1,4,31
f1Ctrl,20.023310657596113,1,1202,1,40,8,4,378,426,4,c,1,1,-2,5,0,{},{},{},{},31,64,2,122,1,8,31
vCtrl,20.03950113378659,1,1203,1,{},6,{},378,378,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,122,1,6,31
vCtrl,20.055555555555298,1,1204,3,{},5,{},378,378,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,122,1,5,31
vCtrl,20.108480725623306,1,1207,15,{},4,{},378,378,4,d,1,1,0,5,0,{},{},{},{},31,64,2,122,1,4,31
f1Ctrl,20.35521541950085,1,1222,1,20,8,4,338,378,4,d,1,1,-2,5,0,{},{},{},{},31,64,2,82,1,8,31
vCtrl,20.37158730158702,1,1223,1,{},6,{},338,338,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,82,1,6,31
vCtrl,20.388412698412417,1,1224,3,{},5,{},338,338,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,82,1,5,31
vCtrl,20.439047619047333,1,1227,75,{},4,{},338,338,4,e,1,1,0,5,0,{},{},{},{},31,64,2,82,1,4,31
f1Ctrl,21.688616780045052,1,1302,1,80,8,4,378,338,4,e,1,1,-2,5,0,{},{},{},{},31,64,2,122,1,8,31
vCtrl,21.705034013605143,1,1303,1,{},6,{},378,378,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,122,1,6,31
vCtrl,21.72172335600877,1,1304,3,{},5,{},378,378,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,122,1,5,31
vCtrl,21.7724716553285,1,1307,35,{},4,{},378,378,4,d,1,1,0,5,-1,{},{},{},{},31,64,2,122,1,4,31
f1Ctrl,22.355283446711717,1,1342,1,40,8,4,506,378,4,d,1,1,-2,5,0,{},{},{},{},31,64,2,250,1,8,31
vCtrl,22.371632653060924,1,1343,1,{},6,{},506,506,3,a,1,1,-1,3,0,{},{},{},{},31,64,2,250,1,6,31
vCtrl,22.38832199546455,1,1344,3,{},5,{},506,506,3,a,1,1,-1,4,0,{},{},{},{},31,64,2,250,1,5,31
vCtrl,22.43907029478428,1,1347,35,{},4,{},506,506,3,a,1,1,0,5,0,{},{},{},{},31,64,2,250,1,4,31
f2Ctrl,23.02195011337835,1,1382,1,40,8,4,562,506,3,a,1,1,-2,5,0,{},{},{},{},31,64,2,50,2,8,31
vCtrl,23.038299319727557,1,1383,1,{},6,{},562,562,3,g,1,1,-1,3,0,{},{},{},{},31,64,2,50,2,6,31
vCtrl,23.055124716552953,1,1384,3,{},5,{},562,562,3,g,1,1,-1,4,0,{},{},{},{},31,64,2,50,2,5,31
vCtrl,23.105759637187873,1,1387,75,{},4,{},562,562,3,g,1,1,0,5,1,{},{},{},{},31,64,2,50,2,4,31
f2Ctrl,24.35473922902459,1,1462,1,80,8,4,426,562,3,g,1,1,-2,5,0,{},{},{},{},31,64,2,170,1,8,31
vCtrl,24.371043083899874,1,1463,1,{},6,{},426,426,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,170,1,6,31
vCtrl,24.3877324263035,1,1464,3,{},5,{},426,426,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,170,1,5,31
vCtrl,24.43850340136019,1,1467,75,{},4,{},426,426,4,c,1,1,0,5,-1,{},{},{},{},31,64,2,170,1,4,31
f1Ctrl,25.686054421768322,1,1542,1,80,8,4,450,426,4,c,1,1,-2,5,0,{},{},{},{},31,64,2,194,1,8,31
vCtrl,25.70242630385449,1,1543,1,{},6,{},450,450,3,b,1,1,-1,3,0,{},{},{},{},31,64,2,194,1,6,31
vCtrl,25.71927437641685,1,1544,3,{},5,{},450,450,3,b,1,1,-1,4,0,{},{},{},{},31,64,2,194,1,5,31
vCtrl,25.770249433106184,1,1547,15,{},4,{},450,450,3,b,1,1,0,5,1,{},{},{},{},31,64,2,194,1,4,31
f1Ctrl,26.01981859410391,1,1562,1,20,8,4,426,450,3,b,1,1,-2,5,0,{},{},{},{},31,64,2,170,1,8,31
vCtrl,26.03619047619008,1,1563,1,{},6,{},426,426,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,170,1,6,31
vCtrl,26.05267573696105,1,1564,3,{},5,{},426,426,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,170,1,5,31
vCtrl,26.103718820861275,1,1567,15,{},4,{},426,426,4,c,1,1,0,5,0,{},{},{},{},31,64,2,170,1,4,31
f1Ctrl,26.352607709750163,1,1582,1,20,8,4,378,426,4,c,1,1,-2,5,0,{},{},{},{},31,64,2,122,1,8,31
vCtrl,26.369024943310254,1,1583,1,{},6,{},378,378,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,122,1,6,31
vCtrl,26.385736961450842,1,1584,3,{},5,{},378,378,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,122,1,5,31
vCtrl,26.436621315192337,1,1587,15,{},4,{},378,378,4,d,1,1,0,5,0,{},{},{},{},31,64,2,122,1,4,31
f1Ctrl,26.686870748298908,1,1602,1,20,8,4,338,378,4,d,1,1,-2,5,0,{},{},{},{},31,64,2,82,1,8,31
vCtrl,26.70263038548712,1,1603,1,{},6,{},338,338,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,82,1,6,31
vCtrl,26.71904761904721,1,1604,3,{},5,{},338,338,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,82,1,5,31
vCtrl,26.770385487527932,1,1607,35,{},4,{},338,338,4,e,1,1,0,5,0,{},{},{},{},31,64,2,82,1,4,31
f1Ctrl,27.3525170068023,1,1642,1,40,8,4,426,338,4,e,1,1,-2,5,0,{},{},{},{},31,64,2,170,1,8,31
vCtrl,27.368934240362393,1,1643,1,{},6,{},426,426,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,170,1,6,31
vCtrl,27.38562358276602,1,1644,3,{},5,{},426,426,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,170,1,5,31
vCtrl,27.436371882085744,1,1647,35,{},4,{},426,426,4,c,1,1,0,5,0,{},{},{},{},31,64,2,170,1,4,31
f2Ctrl,28.02013605442135,1,1682,1,40,8,4,254,426,4,c,1,1,-2,5,0,{},{},{},{},31,64,2,254,0,8,31
vCtrl,28.036281179137905,1,1683,1,{},6,{},254,254,4,a,1,1,-1,3,0,{},{},{},{},31,64,2,254,0,6,31
vCtrl,28.05229024943269,1,1684,3,{},5,{},254,254,4,a,1,1,-1,4,0,{},{},{},{},31,64,2,254,0,5,31
vCtrl,28.10476190476148,1,1687,35,{},4,{},254,254,4,a,1,1,0,5,0,{},{},{},{},31,64,2,254,0,4,31
f2Ctrl,28.68600907029434,1,1722,1,40,8,4,338,254,4,a,1,1,-2,5,0,{},{},{},{},31,64,2,82,1,8,31
vCtrl,28.70238095238051,1,1723,1,{},6,{},338,338,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,82,1,6,31
vCtrl,28.71884353741452,1,1724,3,{},5,{},338,338,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,82,1,5,31
vCtrl,28.770090702947396,1,1727,35,{},4,{},338,338,4,e,1,1,0,5,0,{},{},{},{},31,64,2,82,1,4,31
f1Ctrl,29.35376417233515,1,1762,1,40,8,4,378,338,4,e,1,1,-2,5,0,{},{},{},{},31,64,2,122,1,8,31
vCtrl,29.36952380952336,1,1763,1,{},6,{},378,378,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,122,1,6,31
vCtrl,29.386167800453066,1,1764,3,{},5,{},378,378,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,122,1,5,31
vCtrl,29.437528344670753,1,1767,35,{},4,{},378,378,4,d,1,1,0,5,0,{},{},{},{},31,64,2,122,1,4,31
f1Ctrl,30.019659863945122,1,1802,1,40,8,4,426,378,4,d,1,1,-2,5,0,{},{},{},{},31,64,2,170,1,8,31
vCtrl,30.036054421768252,1,1803,1,{},6,{},426,426,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,170,1,6,31
vCtrl,30.052517006802265,1,1804,3,{},5,{},426,426,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,170,1,5,31
vCtrl,30.103197278911107,1,1807,35,{},4,{},426,426,4,c,1,1,0,5,0,{},{},{},{},31,64,2,170,1,4,31
f1Ctrl,30.68387755101993,1,1842,1,40,8,4,378,426,4,c,1,1,-2,5,0,{},{},{},{},31,64,2,122,1,8,31
vCtrl,30.700045351473445,1,1843,0,{},6,{},378,378,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,122,1,6,31
vCtrl,30.716099773242153,1,1843,4,{},5,{},378,378,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,122,1,5,31
vCtrl,30.768866213151437,1,1847,14,{},4,{},378,378,4,d,1,1,0,5,0,{},{},{},{},31,64,2,122,1,4,31
f1Ctrl,31.01575963718771,1,1861,1,19,8,4,338,378,4,d,1,1,-2,5,0,{},{},{},{},31,64,2,82,1,8,31
vCtrl,31.03215419501084,1,1862,1,{},6,{},338,338,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,82,1,6,31
vCtrl,31.048956916099275,1,1863,3,{},5,{},338,338,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,82,1,5,31
vCtrl,31.099614512471156,1,1866,75,{},4,{},338,338,4,e,1,1,0,5,0,{},{},{},{},31,64,2,82,1,4,31
f1Ctrl,32.34893424036229,1,1941,1,80,8,4,378,338,4,e,1,1,-2,5,0,{},{},{},{},31,64,2,122,1,8,31
vCtrl,32.365328798185416,1,1942,1,{},6,{},378,378,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,122,1,6,31
vCtrl,32.38201814058905,1,1943,3,{},5,{},378,378,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,122,1,5,31
vCtrl,32.43278911564574,1,1946,35,{},4,{},378,378,4,d,1,1,0,5,-1,{},{},{},{},31,64,2,122,1,4,31
f1Ctrl,33.01582766439856,1,1981,1,40,8,4,506,378,4,d,1,1,-2,5,0,{},{},{},{},31,64,2,250,1,8,31
vCtrl,33.03217687074776,1,1982,1,{},6,{},506,506,3,a,1,1,-1,3,0,{},{},{},{},31,64,2,250,1,6,31
vCtrl,33.04886621315139,1,1983,3,{},5,{},506,506,3,a,1,1,-1,4,0,{},{},{},{},31,64,2,250,1,5,31
vCtrl,33.099637188208085,1,1986,35,{},4,{},506,506,3,a,1,1,0,5,0,{},{},{},{},31,64,2,250,1,4,31
f2Ctrl,33.68217687074777,1,2021,1,40,8,4,562,506,3,a,1,1,-2,5,0,{},{},{},{},31,64,2,50,2,8,31
vCtrl,33.698548752833936,1,2022,1,{},6,{},562,562,3,g,1,1,-1,3,0,{},{},{},{},31,64,2,50,2,6,31
vCtrl,33.71535147392237,1,2023,3,{},5,{},562,562,3,g,1,1,-1,4,0,{},{},{},{},31,64,2,50,2,5,31
vCtrl,33.76598639455729,1,2026,35,{},4,{},562,562,3,g,1,1,0,5,1,{},{},{},{},31,64,2,50,2,4,31
f2Ctrl,34.34861678004482,1,2061,1,40,8,4,426,562,3,g,1,1,-2,5,0,{},{},{},{},31,64,2,170,1,8,31
vCtrl,34.36494331065707,1,2062,1,{},6,{},426,426,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,170,1,6,31
vCtrl,34.3816326530607,1,2063,3,{},5,{},426,426,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,170,1,5,31
vCtrl,34.43240362811739,1,2066,35,{},4,{},426,426,4,c,1,1,0,5,0,{},{},{},{},31,64,2,170,1,4,31
f1Ctrl,35.01512471655275,1,2101,1,40,8,4,338,426,4,c,1,1,-2,5,0,{},{},{},{},31,64,2,82,1,8,31
vCtrl,35.03154195011284,1,2102,1,{},6,{},338,338,4,e,1,1,-1,3,0,{},{},{},{},31,64,2,82,1,6,31
vCtrl,35.04823129251647,1,2103,3,{},5,{},338,338,4,e,1,1,-1,4,0,{},{},{},{},31,64,2,82,1,5,31
vCtrl,35.0989795918362,1,2106,35,{},4,{},338,338,4,e,1,1,0,5,0,{},{},{},{},31,64,2,82,1,4,31
f1Ctrl,35.68113378684751,1,2141,1,40,8,4,282,338,4,e,1,1,-2,5,0,{},{},{},{},31,64,2,26,1,8,31
vCtrl,35.6975510204076,1,2142,1,{},6,{},282,282,4,g,1,1,-1,3,0,{},{},{},{},31,64,2,26,1,6,31
vCtrl,35.71376417233504,1,2143,3,{},5,{},282,282,4,g,1,1,-1,4,0,{},{},{},{},31,64,2,26,1,5,31
vCtrl,35.76433106575907,1,2146,15,{},4,{},282,282,4,g,1,1,0,5,0,{},{},{},{},31,64,2,26,1,4,31
enBit,36.01369614512416,1,2161,6,20,4,4,282,282,4,g,0,1,0,5,0,{},{},{},{},31,64,2,26,1,4,29
f1Ctrl,36.10242630385431,1,2167,0,6,8,4,338,282,4,g,0,1,0,5,0,{},{},{},{},31,64,2,82,1,8,29
enBit,36.10267573696089,1,2167,0,0,8,4,338,338,4,e,1,0,0,2,0,{},{},{},{},31,64,2,82,1,8,31
enBit,36.102766439908734,1,2167,0,0,8,8,338,338,4,e,0,0,0,2,0,{},{},{},{},31,64,2,82,1,8,0
enBit,36.1031746031741,1,2167,0,0,8,8,338,338,4,e,1,0,0,2,0,{},{},{},{},31,64,2,82,1,8,31
enBit,36.10321995464802,1,2167,0,0,8,8,338,338,4,e,0,0,0,2,0,{},{},{},{},31,64,2,82,1,8,0
enBit,36.10362811791338,1,2167,0,0,8,8,338,338,4,e,1,0,0,2,0,{},{},{},{},31,64,2,82,1,8,31
enBit,36.1036734693873,1,2167,0,0,8,8,338,338,4,e,0,0,0,2,0,{},{},{},{},31,64,2,82,1,8,0
enBit,36.104081632652665,1,2167,0,0,8,8,338,338,4,e,1,0,-1,2,0,{},{},{},{},31,64,2,82,1,8,31
vCtrl,36.1129478458046,1,2167,1,{},7,{},338,338,4,e,1,0,-1,3,0,{},{},{},{},31,64,2,82,1,7,31
vCtrl,36.12965986394518,1,2168,3,{},6,{},338,338,4,e,1,0,-1,4,0,{},{},{},{},31,64,2,82,1,6,31
vCtrl,36.178775510203685,1,2171,3,{},5,{},338,338,4,e,1,0,-1,5,0,{},{},{},{},31,64,2,82,1,5,31
vCtrl,36.22884353741457,1,2174,3,{},4,{},338,338,4,e,1,0,-1,6,0,{},{},{},{},31,64,2,82,1,4,31
vCtrl,36.279387755101645,1,2177,69,{},3,{},338,338,4,e,1,0,0,7,0,{},{},{},{},31,64,2,82,1,3,31
f1Ctrl,37.43183673469347,1,2246,1,79,8,8,378,338,4,e,1,0,-1,7,0,{},{},{},{},31,64,2,122,1,8,31
vCtrl,37.44607709750526,1,2247,1,{},7,{},378,378,4,d,1,1,-1,3,0,{},{},{},{},31,64,2,122,1,7,31
vCtrl,37.46278911564584,1,2248,3,{},6,{},378,378,4,d,1,1,-1,4,0,{},{},{},{},31,64,2,122,1,6,31
vCtrl,37.51215419501092,1,2251,3,{},5,{},378,378,4,d,1,1,-1,5,0,{},{},{},{},31,64,2,122,1,5,31
vCtrl,37.562222222221806,1,2254,3,{},4,{},378,378,4,d,1,1,-1,6,0,{},{},{},{},31,64,2,122,1,4,31
vCtrl,37.61263038548713,1,2257,69,{},3,{},378,378,4,d,1,1,0,7,0,{},{},{},{},31,64,2,122,1,3,31
f1Ctrl,38.76519274376376,1,2326,1,80,8,3,426,378,4,d,1,1,-1,7,0,{},{},{},{},31,64,2,170,1,8,31
vCtrl,38.779251700679865,1,2327,1,{},7,{},426,426,4,c,1,1,-1,3,0,{},{},{},{},31,64,2,170,1,7,31
vCtrl,38.79598639455742,1,2328,3,{},6,{},426,426,4,c,1,1,-1,4,0,{},{},{},{},31,64,2,170,1,6,31
vCtrl,38.845102040815924,1,2331,3,{},5,{},426,426,4,c,1,1,-1,5,0,{},{},{},{},31,64,2,170,1,5,31
vCtrl,38.89514739228984,1,2334,3,{},4,{},426,426,4,c,1,1,-1,6,0,{},{},{},{},31,64,2,170,1,4,31
vCtrl,38.94569160997691,1,2337,69,{},3,{},426,426,4,c,1,1,0,7,-1,{},{},{},{},31,64,2,170,1,3,31
f1Ctrl,40.09800453514698,1,2406,1,80,8,3,506,426,4,c,1,1,-1,7,0,{},{},{},{},31,64,2,250,1,8,31
vCtrl,40.112199546484845,1,2407,1,{},7,{},506,506,3,a,1,1,-1,3,0,{},{},{},{},31,64,2,250,1,7,31
vCtrl,40.1289342403624,1,2408,3,{},6,{},506,506,3,a,1,1,-1,4,0,{},{},{},{},31,64,2,250,1,6,31
vCtrl,40.17802721088394,1,2411,3,{},5,{},506,506,3,a,1,1,-1,5,0,{},{},{},{},31,64,2,250,1,5,31
vCtrl,40.228095238094824,1,2414,3,{},4,{},506,506,3,a,1,1,-1,6,0,{},{},{},{},31,64,2,250,1,4,31
vCtrl,40.278503401360126,1,2417,69,{},3,{},506,506,3,a,1,1,0,7,-1,{},{},{},{},31,64,2,250,1,3,31
f2Ctrl,41.43258503401322,1,2486,1,80,8,3,1010,506,3,a,1,1,-2,7,0,{},{},{},{},31,64,2,242,3,8,31
vCtrl,41.44589569160959,1,2487,1,{},6,{},1010,1010,2,a,1,1,-1,3,0,{},{},{},{},31,64,2,242,3,6,31
vCtrl,41.462630385487145,1,2488,2,{},5,{},1010,1010,2,a,1,1,-1,4,0,{},{},{},{},31,64,2,242,3,5,31
vCtrl,41.49535147392252,1,2490,2,{},4,{},1010,1010,2,a,1,1,-1,5,0,{},{},{},{},31,64,2,242,3,4,31
vCtrl,41.528594104308006,1,2492,2,{},3,{},1010,1010,2,a,1,1,-1,6,0,{},{},{},{},31,64,2,242,3,3,31
vCtrl,41.562040816326146,1,2494,9,{},2,{},1010,1010,2,a,1,1,-1,7,0,{},{},{},{},31,64,2,242,3,2,31
vCtrl,41.712358276643606,1,2503,1,{},1,{},1010,1010,2,a,1,1,-1,8,0,{},{},{},{},31,64,2,242,3,1,31
vCtrl,41.72886621315155,1,2504,2,{},0,{},1010,1010,2,a,1,1,0,9,0,{},{},{},{},31,64,2,242,3,0,31
f1Ctrl,41.76437641723318,1,2506,1,20,8,3,898,1010,2,a,1,1,-2,9,0,{},{},{},{},31,64,2,130,3,8,31
vCtrl,41.77993197278873,1,2507,1,{},6,{},898,898,2,b,1,1,-1,3,0,{},{},{},{},31,64,2,130,3,6,31
vCtrl,41.79612244897921,1,2508,2,{},5,{},898,898,2,b,1,1,-1,4,0,{},{},{},{},31,64,2,130,3,5,31
vCtrl,41.82931972789078,1,2510,2,{},4,{},898,898,2,b,1,1,-1,5,0,{},{},{},{},31,64,2,130,3,4,31
vCtrl,41.86269841269804,1,2512,2,{},3,{},898,898,2,b,1,1,-1,6,0,{},{},{},{},31,64,2,130,3,3,31
vCtrl,41.89580498866176,1,2514,9,{},2,{},898,898,2,b,1,1,-1,7,0,{},{},{},{},31,64,2,130,3,2,31
vCtrl,42.0460770975053,1,2523,1,{},1,{},898,898,2,b,1,1,-1,8,0,{},{},{},{},31,64,2,130,3,1,31
vCtrl,42.06240362811755,1,2524,2,{},0,{},898,898,2,b,1,1,0,9,1,{},{},{},{},31,64,2,130,3,0,31
f1Ctrl,42.09820861677967,1,2526,1,20,8,0,850,898,2,b,1,1,-2,9,0,{},{},{},{},31,64,2,82,3,8,31
vCtrl,42.11308390022638,1,2527,1,{},6,{},850,850,3,c,1,1,-1,3,0,{},{},{},{},31,64,2,82,3,6,31
vCtrl,42.12927437641685,1,2528,2,{},5,{},850,850,3,c,1,1,-1,4,0,{},{},{},{},31,64,2,82,3,5,31
vCtrl,42.16249433106538,1,2530,2,{},4,{},850,850,3,c,1,1,-1,5,0,{},{},{},{},31,64,2,82,3,4,31
vCtrl,42.1957823129248,1,2532,2,{},3,{},850,850,3,c,1,1,-1,6,0,{},{},{},{},31,64,2,82,3,3,31
vCtrl,42.22888888888852,1,2534,9,{},2,{},850,850,3,c,1,1,-1,7,0,{},{},{},{},31,64,2,82,3,2,31
vCtrl,42.379160997732065,1,2543,1,{},1,{},850,850,3,c,1,1,-1,8,0,{},{},{},{},31,64,2,82,3,1,31
vCtrl,42.39571428571393,1,2544,2,{},0,{},850,850,3,c,1,1,0,9,0,{},{},{},{},31,64,2,82,3,0,31
f2Ctrl,42.43124716553252,1,2546,1,20,8,0,754,850,3,c,1,1,-2,9,0,{},{},{},{},31,64,2,242,2,8,31
vCtrl,42.445714285713926,1,2547,1,{},6,{},754,754,3,d,1,1,-1,3,0,{},{},{},{},31,64,2,242,2,6,31
vCtrl,42.4623809523806,1,2548,2,{},5,{},754,754,3,d,1,1,-1,4,0,{},{},{},{},31,64,2,242,2,5,31
vCtrl,42.495578231292164,1,2550,2,{},4,{},754,754,3,d,1,1,-1,5,0,{},{},{},{},31,64,2,242,2,4,31
vCtrl,42.52895691609942,1,2552,2,{},3,{},754,754,3,d,1,1,-1,6,0,{},{},{},{},31,64,2,242,2,3,31
vCtrl,42.56240362811756,1,2554,89,{},2,{},754,754,3,d,1,1,-1,7,0,{},{},{},{},31,64,2,242,2,2,31
vCtrl,44.04675736961414,1,2643,1,{},1,{},754,754,3,d,1,1,-1,8,0,{},{},{},{},31,64,2,242,2,1,31
vCtrl,44.0631972789112,1,2644,2,{},0,{},754,754,3,d,1,1,0,9,0,{},{},{},{},31,64,2,242,2,0,31
f2Ctrl,44.099773242630015,1,2646,1,100,8,0,506,754,3,d,1,1,-2,9,0,{},{},{},{},31,64,2,250,1,8,31
vCtrl,44.11328798185904,1,2647,1,{},6,{},506,506,3,a,1,1,-1,3,0,{},{},{},{},31,64,2,250,1,6,31
vCtrl,44.129999999999626,1,2648,3,{},5,{},506,506,3,a,1,1,-1,4,0,{},{},{},{},31,64,2,250,1,5,31
vCtrl,44.1793650793647,1,2651,10,{},4,{},506,506,3,a,1,1,4,5,0,{},{},{},{},31,64,2,250,1,4,31
